permno,date,nameendt,exchcd,ncusip,ticker,comnam,tsymbol,trdstat,secstat,permco,hsiccd,cusip,dlstcd,hsicmg,hsicig,acperm,accomp
85854,7/30/2004,,3,92844410,VNWK,VISUAL NETWORKS INC,VNWK,A,R,15954,7373,92844410,,,,,
81075,12/29/1972,10/31/1982,3,92844510,VSCI,VISUAL SCIENCES INC,,A,R,4833,5084,92844510,,,,,
90370,7/31/2007,,3,92845H10,VSCN,VISUAL SCIENCES INC DE,VSCN,A,R,45568,7372,92845H10,,,,,
81091,5/30/1986,,3,92845510,VSAL,VISUAL TECHNOLOGY,VSALC,A,R,5188,3570,92845510,,,,,
75757,3/30/1990,,3,92844W10,VISX,VISX INC,VISX,A,R,10188,3840,92844W10,,,,,
37866,2/28/1966,,2,,VIT,VITA FOOD PRODS INC,,A,R,24267,2032,92844810,,,,,
84784,4/30/2003,,2,92845010,VSF,VITA FOOD PRODS INC NV,VSF,A,R,31986,2099,92845010,,,,,
81083,10/30/1987,,3,92845110,VPII,VITA PLUS IND INC,VPII,A,R,6293,2834,92845110,,,,,
93047,12/31/2013,,3,92847A20,VITC,VITACOST COM INC,VITC,A,R,53225,7389,92847A20,,,,,
90658,12/29/2006,,2,92846M20,PRH,VITACUBE SYSTEMS HOLDINGS INC,PRH,A,R,46554,2099,98400Y10,,20,209,,
14938,2/27/2015,,3,92847N10,VTAE,VITAE PHARMACEUTICALS INC,VTAE,A,R,55032,9999,92847N10,,,,,
76056,6/28/1991,,3,92846710,VFRT,VITAFORT INTERNATIONAL CORP,VFRT,A,R,10424,2090,92846710,,,,,
11087,6/30/1992,8/2/1993,3,92846T10,VHRT,VITAL HEART SYSTEMS CORP,VHRT,A,R,8952,3840,92846T10,,,,,
88653,4/30/2009,,3,92846N10,VTAL,VITAL IMAGES INC,VTAL,A,R,39181,7372,92846N10,,,,,
77445,6/30/1993,,3,92846B10,VLPI,VITAL LIVING PRODUCTS INC,VLPI,A,R,11430,3550,92846B10,551,,,,
76265,9/29/2006,,3,92846910,VITL,VITAL SIGNS INC,VITL,A,R,10741,3840,92846910,,38,384,,
14615,11/28/2014,,3,92847R10,VTL,VITAL THERAPIES INC,VTL,A,R,54835,9999,92847R10,,,,,
83181,2/28/2001,,3,92791710,VCOM,VITALCOM INC,VCOM,A,R,14369,7373,92791710,,,,,
11960,5/31/1988,,3,92847010,VITA,VITALINK COMMUNICATIONS CORP,VITA,A,R,9705,3660,92847010,,,,,
77382,9/30/1997,,1,92846E10,VTK,VITALINK PHARMACY SERVICES INC,,A,R,11373,5912,92846E10,,,,,
77382,6/30/1994,,3,92846E10,VTLK,VITALINK PHARMACY SVCS INC,VTLK,A,R,11373,5912,92846E10,,,,,
81104,2/29/1984,,3,92847110,VITL,VITALITY UNLIMITED,VITL,A,R,6027,3550,91822910,,,,,
81112,12/31/1986,,0,92847710,,VITALMETRICS INC,,X,X,6500,6140,05277410,,,,,
75581,8/31/2004,,0,92847T10,,VITALSTREAM HOLDINGS INC,,X,X,9930,3829,92847T20,,,,,
85245,5/31/2002,,3,92848310,VWKS,VITALWORKS INC,VWKS,A,R,32038,7371,00171210,,,,,
93071,9/30/2013,,1,92849E10,VSI,VITAMIN SHOPPE INC,VSI,A,R,53239,5961,92849E10,,,,,
80054,6/30/1994,,3,92848610,VITA,VITAMIN SPECIALTIES CORP,VITA,A,R,12740,2099,58470H10,,,,,
87355,3/30/2001,,3,92848M10,VSHP,VITAMINSHOPPE COM INC,VSHP,A,R,17187,5490,92848M10,,,,,
84282,1/29/1999,,3,92848910,VTCH,VITECH,VTCH,A,R,15109,3570,92848910,,,,,
11717,3/31/1989,,3,92849010,VTEL,VITEL FIBER OPTICS CORP,VTEL,A,R,9531,3220,92849010,,,,,
77173,10/29/2004,,3,92849710,VTSS,VITESSE SEMICONDUCTOR CORP,VTSS,A,R,11247,3674,92849730,,,,,
81139,1/31/1975,,3,92849910,VITR,VITRAMON INC,,A,R,4811,3675,92849910,,,,,
82624,5/29/2009,,3,92850E10,VTNC,VITRAN CORP INC,VTNC,A,R,14110,4213,92850E10,,42,421,,
87265,11/29/2002,,3,92849Q10,VITR,VITRIA TECHNOLOGY INC,VITR,A,R,17126,7370,92849Q40,,,,,
75676,1/31/1989,6/8/1989,3,92850110,VTRO,VITRO DIAGNOSTICS INC,VTRO,A,R,10074,3840,92850110,,,,,
77560,11/30/1995,,1,92850230,VTO,VITRO SOCIEDAD ANONIMA,,A,R,29336,3221,92850230,,,,,
92903,10/31/1994,,2,92850310,VTC,VITRONICS CORP,,A,R,7254,3823,92850310,,,,,
88614,11/30/2000,,1,92851S10,V,VIVENDI,,A,R,39149,3357,92851S20,,,,,
89198,3/28/2002,,1,92851710,VE,VIVENDI ENVIRONNEMENT,VE,A,R,42290,4953,92334N10,,,,,
88614,1/31/2003,,1,92851S20,V,VIVENDI UNIVERSAL,V,A,R,39149,3357,92851S20,,,,,
16112,6/30/2016,12/29/2017,3,92852W20,VIVE,VIVEVE MEDICAL INC,VIVE,A,R,55594,9999,92852W20,,,,,
84349,8/31/1999,,3,92853810,VVID,VIVID TECHNOLOGIES INC,VVID,A,R,15216,3840,92853810,,,,,
81147,12/30/1983,,3,92854010,VIVI,VIVIGEN INC,VIVI,A,R,6339,8071,92854010,,,,,
14982,1/29/2016,,1,92854Q10,VSLR,VIVINT SOLAR INC,VSLR,A,R,55059,3433,92854Q10,,,,,
16536,4/28/2017,,3,G9376R10,VVPR,VIVOPOWER INTERNATIONAL PLC,VVPR,A,R,55831,9999,G9376R10,,,,,
75817,7/31/1990,,1,92855M10,V,VIVRA INC,,A,R,22112,8031,92855M10,,,,,
80485,9/30/2014,,3,92855110,VVUS,VIVUS INC,VVUS,A,R,12981,2830,92855110,,28,283,,
87353,5/31/2002,,3,92855210,VIXL,VIXEL CORP DEL,VIXL,A,R,17167,3572,92855210,,,,,
82669,11/30/2001,,3,92855E20,VIZY,VIZACOM INC,VIZY,A,R,14199,7372,92855E20,,,,,
82669,5/31/2001,6/20/2001,3,92855E20,VIZY,VIZACOM INC NEW,VIZYD,A,R,14199,7372,92855E20,,,,,
85930,3/31/1999,,1,92855910,VL,VLASIC FOODS INTERNATIONAL INC,,A,R,34706,2035,92855910,,20,203,,
77603,5/28/1993,,3,92856110,VMRK,VMARK SOFTWARE INC,VMRK,A,R,11520,7370,03979410,,,,,
76870,8/31/1990,,3,91790210,VMTGZ,VMS MORTGAGE INVESTORS LP II,VMTGZ,A,R,8635,6720,06683E10,,,,,
76897,6/30/1989,,3,91790610,VMORZ,VMS MORTGAGE INVESTORS LP III,VMORZ,A,R,9949,6720,06683F10,,,,,
92257,7/31/2015,,1,92856340,VMW,VMWARE INC,VMW,A,R,52705,7371,92856340,,,,,
90428,2/28/2005,,3,92856610,VNUS,VNUS MEDICAL TECHNOLOGIES INC,VNUS,A,R,45733,3845,92856610,,,,,
44636,8/30/1968,,2,92856710,VOC,VOCALINE CO AMER,,A,R,24765,3931,73986810,,,,,
83183,8/31/1998,,3,M9760110,VOCLF,VOCALTEC COMMUNICATIONS LTD,VOCLF,A,R,14348,7370,M9760110,,,,,
90982,5/29/2009,,3,M9760111,VOCL,VOCALTEC COMMUNICATIONS LTD NEW,VOCL,A,R,14348,7373,M6787E10,,73,737,,
83183,3/29/1996,,3,M9760110,VOCLF,VOCALTEC LTD,VOCLF,A,R,14348,7370,M9760110,,,,,
13316,2/27/2015,,1,92857F10,VCRA,VOCERA COMMUNICATIONS INC,VCRA,A,R,54018,3669,92857F10,,,,,
91033,2/29/2012,,3,92858J10,VOCS,VOCUS INC,VOCS,A,R,50008,7372,92858J10,,,,,
75418,12/31/1998,,1,92857T10,VOD,VODAFONE GROUP PLC,,A,R,21996,4812,92857W30,,,,,
75418,1/31/2011,,3,92857W20,VOD,VODAFONE GROUP PLC NEW,VOD,A,R,21996,4812,92857W30,,,,,
81219,5/29/1987,,3,92890310,VTEK,VODAVI TECHNOLOGY CORP,VTEK,A,R,6628,3660,29014310,,,,,
82536,1/31/2006,,3,92857V10,VTEK,VODAVI TECHNOLOGY INC,VTEK,A,R,14028,3660,92857V10,,,,,
81155,9/30/1985,,3,92858010,VOGT,VOGART CRAFTS CORP,VOGT,A,R,4823,3940,92858010,,,,,
37874,10/31/1966,,2,,VOT,VOGT MFG CORP,,A,R,21873,2396,92903210,,,,,
81163,1/31/1973,,3,92860110,,VOGUE INSTRUMENT CORP,,A,R,25979,3573,92860110,,,,,
69447,6/30/1995,,2,92861B10,VPS,VOICE CONTROL SYSTEMS INC DEL,,A,R,4018,8730,92861B10,,,,,
81880,2/29/1996,,3,92861K10,MEMO,VOICE IT WORLDWIDE INC,MEMO,A,R,13850,3650,92861K10,,,,,
78003,7/31/2001,,0,92861H10,,VOICE POWERED TECH INTL INC,,X,X,11758,3679,92534K10,,,,,
86089,3/28/2002,,3,92861T10,VFNX,VOICEFLASH NETWORKS INC,VFNX,A,R,16128,7370,92861T10,,,,,
81171,2/29/1988,,3,92861210,VOIC,VOICEMAIL INTERNATIONAL INC,VOIC,A,R,7032,3660,92861210,,,,,
88412,2/28/2002,,2,92861310,VTC,VOICENET INC,VTC,A,R,37908,5045,92861310,,,,,
86927,12/29/2000,,3,92861510,VSTR,VOICESTREAM WIRELESS CORP,VSTR,A,R,16500,4810,92861510,,,,,
66297,10/31/1989,,3,92863210,VOIT,VOIT CORP,VOIT,A,R,3825,5090,92863210,,,,,
91371,7/31/2006,2/17/2015,3,92864510,VOLC,VOLCANO CORP,VOLC,A,R,50874,3845,92864510,,,,,
90747,6/30/2005,6/29/2006,3,92864N10,VLCM,VOLCOM INC,VLCM,A,R,46869,2300,92864N10,,23,230,,
15215,11/30/2015,,2,92866110,VNRX,VOLITIONRX LTD,VNRX,A,R,55187,8099,92866110,,,,,
81190,1/31/2006,,1,92870310,VOL,VOLT INFORMATION SCIENCES INC,VOL,A,R,4825,7363,92870310,,,,,
92211,10/31/2008,,3,M9761310,VOLT,VOLTAIRE LTD,VOLT,A,R,52554,3571,M9761310,,,,,
93433,11/30/2016,,3,92870X30,VLTC,VOLTARI CORP,VLTC,A,R,53451,9999,92870X30,,,,,
90299,7/30/2010,,3,92870810,VLTR,VOLTERRA SEMICONDUCTOR CORP,VLTR,A,R,45437,3674,92870810,,,,,
42948,9/28/1979,,2,92872010,VLM,VOLUME MERCHANDISE INC,,A,R,24646,5600,92872010,,,,,
81198,9/30/1977,,3,92873710,VOLM,VOLUME SHOE CORP,,A,R,4824,5139,92873710,,,,,
92911,5/31/1990,,3,92874610,VOLB,VOLUNTEER BANCSHARES INC TN,VOLB,A,R,7703,6710,92874610,,,,,
66747,3/29/1974,,3,92875210,VLCC,VOLUNTEER CAPITAL CORP,,A,R,4814,5812,46609610,,,,,
66747,5/29/1992,,1,92875310,VCC,VOLUNTEER CAPITAL CORP NEW,,A,R,4814,5812,46609610,,,,,
75484,8/29/1980,,3,92877110,VNGC,VOLUNTEER NATURAL GAS CO,,A,R,4422,4924,88060510,,,,,
92930,7/31/1996,,3,92885640,VOLVY,VOLVO AKTIEBOLAGET,VOLVY,A,R,7323,3714,92885640,,,,,
91237,3/30/2012,,1,92886T20,VG,VONAGE HOLDINGS CORP,VG,A,R,50706,4813,92886T20,,,,,
22074,1/31/1990,,1,92886910,VON,VONS COMPANIES INC,,A,R,21872,5411,92886910,,,,,
28206,12/29/1967,,1,,VON,VONS GROCERY CO,,A,R,23527,5411,92887310,,,,,
37874,9/30/1974,,2,92903210,VOT,VOPLEX CORP,,A,R,21873,2396,92903210,,,,,
28388,7/31/1970,,1,92904110,VNO,VORNADO INC,,A,R,21874,6798,92904210,,,,,
86379,10/31/2001,,2,92904N10,VOO,VORNADO OPERATING COMPANY,,A,R,34897,6798,92904N10,,,,,
28388,9/30/2008,,1,92904210,VNO,VORNADO REALTY TRUST,VNO,A,R,21874,6798,92904210,,,,,
81227,10/29/1982,,3,92904710,VRTX,VORTEC CORP,,A,R,5299,3310,92904710,,,,,
93001,8/31/2009,11/17/2009,1,92906P20,VCP,VOTORANTIM CELULOSE E PAPEL S A,VCP,A,R,37143,2621,31573A10,,,,,
20205,7/31/1987,,3,92890810,VOTX,VOTRAX INTERNATIONAL INC,VOTX,A,R,6153,3660,92890820,,,,,
81117,2/29/1996,,3,92893510,VOXL,VOXEL,VOXL,A,R,13405,3840,92893510,,,,,
14232,4/30/2015,,1,92912L10,VJET,VOXELJET AG,VJET,A,R,54596,3577,92912L10,,,,,
84146,8/31/2006,,3,92906L50,VOXW,VOXWARE INC,VOXW,A,R,15095,7373,92906L50,,,,,
75033,11/30/2012,,3,91829F10,VOXX,VOXX INTERNATIONAL CORP,VOXX,A,R,20232,5065,91829F10,,,,,
91872,10/31/2017,,1,92912J10,IAE,VOYA ASIA PAC HG DIV EQ INC FD,IAE,A,R,51971,6726,92912J10,,,,,
12662,7/29/2016,,1,92912P10,IHD,VOYA EMERG MKTS HI INC DIV EQ FD,IHD,A,R,53711,6726,92912P10,,,,,
13904,10/31/2017,,1,92908910,VOYA,VOYA FINANCIAL INC,VOYA,A,R,54396,6311,92908910,,,,,
90927,5/31/2016,,1,92912R10,IGA,VOYA GLOBAL ADV & PREM OPP FUND,IGA,A,R,47865,6726,92912R10,,,,,
90612,9/30/2016,,1,92912T10,IGD,VOYA GLOBAL EQT DIV & PRE OPP FD,IGD,A,R,46422,6726,92912T10,,,,,
93210,4/30/2015,,1,92912X10,IDE,VOYA INFRAS INDUS & MATRLS FD,IDE,A,R,53324,6726,92912X10,,,,,
92272,7/31/2017,,1,92912Y10,IID,VOYA INTL HIGH DIV EQT INC FD,IID,A,R,52756,6726,92912Y10,,,,,
77460,11/30/2015,,1,92913A10,PPR,VOYA PRIME RATE TRUST,PPR,A,R,29462,6726,92913A10,,,,,
91525,9/30/2016,,1,92913C10,IRR,VOYA RISK MANAGED NATURAL RES FD,IRR,A,R,51331,6726,92913C10,,,,,
81235,8/31/1983,,3,92906810,VOYG,VOYAGER GROUP INC,VOYG,A,R,4826,6711,92906810,,,,,
87123,8/31/1999,,3,92906W10,VOYN,VOYAGER NET INC,VOYN,A,R,35214,7370,92906W10,,,,,
12637,6/29/2012,,2,92911K10,VOG,VOYAGER OIL & GAS INC,VOG,A,R,53701,1311,29101U40,,,,,
15856,8/31/2017,,3,92915B10,VYGR,VOYAGER THERAPEUTICS INC,VYGR,A,R,55490,9999,92915B10,,,,,
78945,5/31/2001,,2,92892410,VAZ,VOYAGEUR ARIZONA MUN INC FD INC,,A,R,29763,6726,24610010,,,,,
79456,1/31/1996,,2,92907B10,VCF,VOYAGEUR CO INS MUNI INC FD INC,,A,R,29934,6726,24610110,,,,,
78943,6/30/1999,,2,92892610,VFL,VOYAGEUR FLORIDA INS MUN INC FD,,A,R,29764,6726,24610T10,,,,,
78944,6/30/1997,,2,92892310,VMM,VOYAGEUR MN MUNI INC FD II INC,,A,R,29762,6726,24610V10,,,,,
79774,4/30/1999,,2,92907E10,VYM,VOYAGEUR MN MUNI INC FD III INC,,A,R,30017,6726,24610W10,,,,,
77553,3/31/1999,,2,92892210,VMN,VOYAGEUR MN MUNI INCOME FD INC,,A,R,29482,6726,24610U10,,,,,
12017,1/31/2011,,2,92911N10,VRNG,VRINGO INC,VRNG,A,R,53444,4899,34634E10,,,,,
88747,11/30/2000,,3,92908B10,VSRC,VSOURCE,VSRC,A,R,40217,7389,92908B10,,,,,
77505,9/28/2001,,3,91833310,FORG,VTEL CORP,FORG,A,R,11455,3663,04649U10,,,,,
77173,7/30/2010,3/1/2011,0,92849730,,VTIESSE SEMICONDUCTOR CORP,,X,X,11247,3674,92849730,,,,,
92230,11/28/2008,,3,M9763P10,VUNC,VUANCE LTD,VUNC,A,R,52678,3674,M8709511,,,,,
81243,11/30/1983,,3,92907310,VUBT,VUEBOTICS CORP,VUBT,A,R,6024,3570,92907310,,35,357,,
81251,9/28/1984,,3,92907420,LVTN,VUITTON LOUIS S A,LVTNY,A,R,7106,3161,54603220,,,,,
45348,7/31/1985,,2,92909210,VUL,VULCAN CORP,,A,R,21875,3069,92913610,,,,,
46914,2/29/1984,,1,92912610,VX,VULCAN INC,,A,R,24910,3321,92912610,,,,,
78389,3/30/1984,,3,92913010,VIPLF,VULCAN INDUSTRIAL PACKAGING LTD,VIPLF,A,R,26246,3410,92918T10,,,,,
45348,5/31/2005,8/9/2005,2,92913610,VUL,VULCAN INTERNATIONAL CORP,VUL,A,R,21875,3069,92913610,,,,,
15202,1/31/1975,,1,92916010,VMC,VULCAN MATERIALS CO,,A,R,21876,1422,92916010,,,,,
78389,7/31/1986,,3,92918T10,VIPLF,VULCAN PACKAGING INC,VIPLF,A,R,26246,3410,92918T10,,,,,
15186,9/30/2015,,3,92921W30,VUZI,VUZIX CORP,VUZI,A,R,55176,3827,92921W30,,,,,
92946,11/30/1981,,3,92922210,VYQT,VYQUEST INC,,A,R,4845,6531,92922210,,,,,
92946,7/31/1980,,3,92922210,VYQTS,VYQUEST TRUST,,A,R,4845,6531,92922210,,,,,
83577,8/31/1998,,3,92922E10,VYRX,VYREX CORP,VYRX,A,R,14456,2830,92922E10,,,,,
85855,12/31/1998,,3,92896110,VYSI,VYSIS INC,VYSI,A,R,15949,2830,92896110,,,,,
11086,1/31/1991,,3,92922H10,VDSP,VYSTAR GROUP INC,VDSP,A,R,8951,3860,92922H20,,,,,
88204,8/31/2007,,3,91845820,VYYO,VYYO INC,VYYO,A,R,37196,3661,91845820,,36,366,,
48937,2/28/1986,,3,92922410,WJSC,W & J SLOANE CORP,WJSCQ,A,R,2611,5712,92922410,,,,,
90533,8/31/2005,,1,92922P10,WTI,W & T OFFSHORE INC,WTI,A,R,46102,1382,92922P10,,,,,
15857,12/31/2015,,3,Y9530810,WVE,W A V E LIFE SCIENCES LTD,WVE,A,R,55491,9999,Y9530810,,,,,
81018,10/31/2000,,3,94402710,WAVO,W A V O CORP,WAVO,A,R,13385,3660,94402710,,,,,
90241,12/30/2005,,3,92926K10,WCAA,W C A WASTE CORP,WCAA,A,R,45312,4953,92926K10,,,,,
16189,6/30/2017,,3,92940L10,WCFB,W C F BANCORP INC,WCFB,A,R,55628,9999,92940L10,,,,,
14043,11/30/2015,,1,92923C80,WCIC,W C I COMMUNITIES INC,WCIC,A,R,42933,1531,92923C80,,,,,
80729,3/31/1995,,1,92923J10,WRN,W C I STEEL INC,,A,R,30457,3312,92923J10,,,,,
37541,10/30/1998,11/17/1999,3,92924P10,WCMC,W C M CAPITAL INC,WCMC,A,R,1747,1040,92924P20,,,,,
75565,7/29/1988,,3,92923P20,WCRSY,W C R S GROUP PLC,WCRSY,A,R,9599,8740,00760H20,,,,,
81286,7/31/1979,,3,92923310,WCSX,W C S INTERNATIONAL,,A,R,4876,5090,00624310,,,,,
78918,4/29/1994,,3,92923M10,WCTI,W C T COMMUNICATIONS INC,WCTI,A,R,11949,4810,92923M10,,,,,
78682,7/31/1990,,3,92923Q10,WCWEF,W C W WESTERN CANADA WTR ENT INC,WCWEF,A,R,26136,4940,95791810,,,,,
83579,6/29/2001,,3,94748P10,WEBB,W E B B INTERACTIVE SERVICES INC,WEBB,A,R,14654,7370,94748P10,,,,,
23536,12/31/2015,,1,92939U10,WEC,W E C ENERGY GROUP INC,WEC,A,R,21931,4911,92939U10,,49,491,,
90569,3/28/2013,,1,96208T10,WXS,W E X INC,WXS,A,R,46169,7374,96208T10,,,,,
80672,4/28/1995,,3,92923N10,WBCI,W F S BANCORP INC,WBCI,A,R,13123,6710,92923N10,,,,,
82228,7/29/2005,,3,92923B10,WFSI,W F S FINANCIAL INC,WFSI,A,R,13917,6140,92923B10,,,,,
21231,12/31/2007,,1,92924F10,WGL,W G L HOLDINGS INC,WGL,A,R,21887,4924,92924F10,,49,492,,
89293,9/30/2005,,3,92923K10,WGNB,W G N B CORP,WGNB,A,R,42654,6021,92923K10,,,,,
88748,3/31/2005,,1,92925E10,WHQ,W H ENERGY SERVICES INC,WHQ,A,R,40218,1389,92925E10,,,,,
83424,4/30/1996,7/24/2002,3,92894910,WHGB,W H G BANCSHARES CORP,WHGB,A,R,14489,6030,92894910,,,,,
84673,11/28/1997,,1,92924B10,WHG,W H G RESORTS & CASINOS INC,,A,R,31964,7011,92924B10,,,,,
92872,10/29/2010,,3,92924860,WXCO,W H X CORP,WXCO,A,R,21915,9999,41031510,,,,,
93105,11/30/2001,,3,92925110,WBPR,W HOLDING CO,WBPR,A,R,7427,6022,92925187,,,,,
93105,7/31/2008,,1,92925110,WHI,W HOLDING CO INC,WHI,A,R,7427,6022,92925187,,,,,
61882,10/30/1987,,1,92925310,WIC,W I C O R INC,,A,R,21877,4924,92925310,,,,,
75559,1/31/1989,,3,92928110,VINO,W I N E INC,VINOE,A,R,9486,2080,92928110,580,,,,
12282,10/31/1996,,3,92928610,WLRF,W L R FOODS INC,WLRF,A,R,9931,2015,92928610,,,,,
75941,2/29/2000,,1,92894710,WMC,W M C LTD,,A,R,22152,2819,02220510,,,,,
89639,8/31/2004,,1,92928R10,WMC,W M C RESOURCES LTD,WMC,A,R,43805,3331,92928R10,,,,,
92954,3/29/1985,,3,92928810,WMDM,W M D MICRO DISTRIBUTORS INC,WMDM,A,R,7435,3573,92928810,,,,,
81307,7/31/1980,,3,92929010,WMTGS,W M I EQUITY INVS,,A,R,4956,6799,92929010,,,,,
81593,12/31/2015,,3,92936P10,WMIH,W M I H CORP,WMIH,A,R,5849,6035,92936P10,,,,,
81593,6/28/2013,,0,92936P10,,W M I HOLDINGS CORP,,X,X,5849,6035,92936P10,,,,,
64135,5/31/2006,,1,92929710,WMS,W M S INDUSTRIES INC,WMS,A,R,4919,3999,92929710,,,,,
57381,8/31/1994,,1,92929Q10,WMX,W M X TECHNOLOGIES INC,,A,R,21891,4953,94106K10,,,,,
91390,10/31/2008,,1,92932M10,WNS,W N S HOLDINGS LTD,WNS,A,R,50963,3829,92932M10,,,,,
92962,10/30/1987,,3,92929810,WNSI,W N S INC,WNSI,A,R,7634,5990,92929810,,,,,
90640,6/30/2005,,3,92931L20,WPCS,W P C S INTERNATIONAL INC,WPCS,A,R,46446,4899,92931L40,,,,,
85763,7/31/2000,,1,92930Y10,WPC,W P CAREY & CO LLC,,A,R,34627,6798,92936U10,,,,,
85763,7/31/2014,,1,92936U10,WPC,W P CAREY INC,WPC,A,R,34627,6798,92936U10,,,,,
14638,1/29/2016,,1,92939N10,WPG,W P GLIMCHER INC,WPG,A,R,54850,6512,93964W10,,,,,
77278,11/30/1993,,3,92930K10,WPIC,W P I GROUP INC,WPIC,A,R,11298,3620,92930K10,,,,,
58819,10/31/1989,,1,92930510,WPH,W P L HOLDINGS INC,,A,R,4980,4931,01880210,,49,493,,
11845,5/30/2008,,3,92930940,WPPGY,W P P GROUP PLC,WPPGY,A,R,9646,7311,92937A10,,73,731,,
11845,4/30/2012,,3,92933H10,WPPGY,W P P PLC,WPPGY,A,R,9646,7311,92937A10,,,,,
11845,12/31/2013,,3,92937A10,WPPGY,W P P PLC NEW,WPPGY,A,R,9646,7311,92937A10,,,,,
25099,6/30/2003,,1,92931B10,WPS,W P S RESOURCES CORP,WPS,A,R,21932,4931,45822P10,,,,,
90327,8/31/2007,,3,98211W10,WPTE,W P T ENTERPRISES INC,WPTE,A,R,45489,7812,03665E10,,78,781,,
13141,8/29/2014,,1,98212B10,WPX,W P X ENERGY INC,WPX,A,R,53947,1321,98212B10,,,,,
87647,4/28/2006,,3,92932C10,WQNI,W Q N INC,WQNI,A,R,17937,4813,92932C10,,,,,
12113,8/31/2001,10/26/2003,3,92931710,WRPC,W R P CORP,WRPC,A,R,9994,8070,00130310,,,,,
79202,9/30/1993,,3,92931K10,WRTE,W R T ENERGY CORP,WRTE,A,R,11743,1310,92931K10,,,,,
80060,9/29/1995,,3,92932310,WSBI,W S B BANCORP INC,WSBI,A,R,12730,6710,92932310,,,,,
91681,2/28/2007,,3,92933E10,WSFG,W S B FINANCIAL GROUP,WSFG,A,R,51567,6022,92933E10,,,,,
12106,3/28/2013,,3,92934C10,WSB,W S B HOLDINGS INC,WSB,A,R,9884,6035,92934C10,,,,,
81614,12/31/2010,,3,92932Q10,WSCI,W S I INDUSTRIES INC,WSCI,A,R,4988,3560,92932Q10,,35,356,,
82449,9/29/1989,,3,92933010,WSMP,W S M P INC,WSMP,A,R,5603,2013,72083010,,,,,
92515,1/31/2014,,1,92934F20,WH,W S P HOLDINGS LTD,WH,A,R,52912,3533,92934F20,,,,,
50884,7/31/1972,,2,92933910,WAF,W T C AIR FGHT,,A,R,25152,4511,92934310,,,,,
50884,2/28/1979,,2,92934010,WAF,W T C INC,,A,R,25152,4511,92934310,,,,,
77253,11/30/1992,,3,92934110,WTCO,W T C INDUSTRIES INC,WTCO,A,R,11137,3580,92934110,,,,,
50884,8/30/1985,,2,92934310,WAF,W T C INTERNATIONAL NV,,A,R,25152,4511,92934310,,,,,
11747,9/30/1998,,3,92934420,WTDI,W T D INDUSTRIES INC,WTDI,A,R,8684,2420,89468810,,,,,
45444,11/29/1974,,2,92935010,WUI,W U I INC,,A,R,24820,4821,92935010,,48,482,,
75621,5/31/1995,,1,92939410,WBN,WABAN INC,,A,R,22085,5331,44183S10,,,,,
43908,2/28/1977,,2,92950110,WAB,WABASH INC,,A,R,24717,3677,92950110,,,,,
81323,1/30/1981,,3,92953910,WBSH,WABASH INTERNATIONAL CORP,,A,R,4867,6711,92953910,,,,,
43908,3/29/1974,,2,92955610,WMI,WABASH MAGNETICS INC,,A,R,24717,3677,92950110,,,,,
77117,5/31/2007,,1,92956610,WNC,WABASH NATIONAL CORP,WNC,A,R,29327,3715,92956610,,,,,
92188,5/28/2010,,1,92927K10,WBC,WABCO HOLDINGS INC,WBC,A,R,52535,3711,92927K10,,,,,
81677,4/30/2001,,1,92974010,WAB,WABTEC CORP,,A,R,30913,3743,92974010,,,,,
89701,8/29/2003,,3,92974110,WBNK,WACCAMAW BANKSHARES INC,WBNK,A,R,43978,6022,92974110,,,,,
50200,10/31/1985,,1,92976910,WB,WACHOVIA CORP,,A,R,25115,6021,92977110,,,,,
36469,5/31/2002,,1,92990310,WB,WACHOVIA CORP 2ND NEW,WB,A,R,1869,6021,92990310,,,,,
50200,8/31/1995,,1,92977110,WB,WACHOVIA CORP NEW,,A,R,25115,6021,92977110,,,,,
51908,6/30/1977,,1,92977310,WRI,WACHOVIA REALTY INVESTMENTS,,A,R,25214,6799,92977310,,,,,
45137,4/30/1982,,1,92979410,WAK,WACKENHUT CORP,,A,R,21878,7381,92979410,,,,,
80774,1/31/1997,,1,92979810,WHC,WACKENHUT CORRECTIONS CORP,,A,R,13225,8322,36162J10,,,,,
37882,9/28/1962,,2,,WAO,WACO AIRCRAFT CO,,A,R,24268,3728,92999390,,,,,
81331,2/28/1989,,0,93000420,,WACOAL CORP,,X,X,4846,2342,93000420,,,,,
81331,8/31/2012,,3,93000420,WACLY,WACOAL HOLDINGS CORP,WACLY,A,R,4846,2342,93000420,,,,,
85931,7/31/2015,,1,93005910,WDR,WADDELL & REED FINANCIAL INC,WDR,A,R,34707,6211,93005910,,,,,
45903,7/31/1973,,2,93018310,WEC,WADELL EQUIP INC,,A,R,21897,3080,94790010,,,,,
81350,12/31/1976,,3,93038710,WADS,WADSWORTH PUBLISHING INC,,A,R,4848,2731,93038710,,,,,
14880,2/27/2015,,3,93041P30,WGBS,WAFERGEN BIO SYSTEMS INC,WGBS,A,R,54999,5810,93041P50,,,,,
13400,6/30/2016,,1,93042710,WAGE,WAGEWORKS INC,WAGE,A,R,54079,9431,93042710,,,,,
37903,11/30/1962,,2,,WAB,WAGNER BAKING CORP,,A,R,24271,2051,93099090,,,,,
24862,4/28/1967,,1,,WGE,WAGNER ELEC CORP,,A,R,23297,3612,93099290,,,,,
